title_ch,title_eng,body,hsk_level,link
创业卖肠粉,Start a business with selling rice noodle rolls,三年前，张进从上一家公司辞职，开始创业卖肠粉。他曾经是中国一所著名大学的硕士毕业生，但是为了爱情和梦想，他放弃了高工资的工作，开始创业。刚开始，只有一个30平方米的小店，现在他已经有5家餐馆，30多个员工了。他表示：对自己的选择，完全不后悔。,4,https://mandarinbean.com/start-a-business-with-selling-rice-noodle-rolls/
选城市还是选学校？,City or school?,高考是中国最重要的大学入学考试。最近，一个有名的企业家在演讲的时候说，选学校不是最重要的，他高考的时候只填了北京和上海的学校，就是为了让自己在大城市，可以站得更高，看得更远。 网友们都在讨论，考大学的时候，应该是学校更重要，专业更重要，还是城市更重要。 有的人觉得学校更重要，因为好的学校有很好的老师和资源，可以帮助你学到更多的东西。 有的人觉得专业更重要，如果选自己喜欢的专业，学习过程会非常开心；如果选很好的专业，毕业以后可以找到很好的工作。 还有的人觉得城市更重要，因为大城市可以让你看到更大的世界，认识更多更有趣的人，让自己的生活和思想都更丰富。你觉得哪个最重要？,3,https://mandarinbean.com/city-or-school/
开始新的人生,Start a new life,储女士是一个80后的年轻妈妈，她曾经的工作是一个银行经理，生了孩子以后，她选择从银行辞职，放弃了很稳定的银行工作，开始学习珠宝设计。现在她一边全世界旅行，一边寻找各种珠宝的故事。她说：离开稳定的工作会有很多压力，但是这种经历是人生真正的财富，每一次都非常期待。,4,https://mandarinbean.com/start-a-new-life/
压力,Pressure,我今年来中国学习汉语，这是我第一次出国。陌生的环境让我很紧张，因为我哪儿都不熟悉。学汉语不容易，每个月都要准备考试，这让我压力很大，状态也很差，经常丢三落四。后来，我的同学和老师一起帮助我，他们建议我要劳逸结合。我选择了练瑜伽。运动真的可以减压，出汗让我觉得非常舒服。我还因为运动，结识了很多朋友。我还把这些新朋友逐一介绍给我的同学。我要把我的方法告诉大家，或许可以帮助更多的人。,3,https://mandarinbean.com/pressure-story/
端午节,Dragon Boat Festival,端午节，一般在每年的农历五月五日，又叫“五月节”。 端午节、春节、清明节和中秋节是中国四大传统节日。从古代开始，就有在端午节赛龙舟、吃粽子、喝雄黄酒的活动。 关于这个节日的传说和故事很多，最有名的传说是为了纪念诗人屈原。 端午节在日本、韩国、越南等国家也很流行。,4,https://mandarinbean.com/dragon-boat-festival/
芒种,Grain in Ear,芒种是二十四节气中的第九个节气，也是夏季的第三个节气。 一般在每年的6月5日，6月6日或者6月7日。 芒种的到来，气温明显升高，雨也会更多更大。南方进入多雨的季节。,3,https://mandarinbean.com/grain-in-ear/
夏至,Summer Solstice,夏至是二十四节气之一，在每年的6月20日，21日或22日。 这一天，地球的北半球白天最长，南半球黑夜最长。气温继续升高，天气会变得很热，也会下很大的雨。 夏至的时候，很多地方有吃面的习俗。,4,https://mandarinbean.com/summer-solstice/
父亲节,Father`s Day,父亲节，就是感恩父亲的节日。有52个国家和地方在这一天过父亲节。 我们常把6月的第三个星期天当做父亲节。 在这一天，大家会送礼物给爸爸、家庭聚会等。 希望我们的爸爸健康、快乐！,3,https://mandarinbean.com/fathers-day/
儿童节,Children’s Day,儿童节是每年的6月1日。全世界很多国家都把儿童节定在这一天，所以也叫“国际儿童节”。 儿童是这个世界的未来和希望，给所有儿童创造良好的家庭、社会和学习环境，让他们健康、快乐地成长，一直是大家努力的目标。 这个节日的目的是为了保护儿童的各种权利，改善儿童的生活。,4,https://mandarinbean.com/childrens-day/
世界环境日,World Environment Day,6月5日是每年的世界环境日。 这些年，环境污染和破坏的问题越来越严重，环境问题和环境保护开始成为大家关心的问题。 这个节日是人们对环境问题的态度，表达了人们对美好环境的追求，也是为了让全世界对环境有更多认识、提高政府对环境问题的注意。,3,https://mandarinbean.com/world-environment-day/
贵州老师护送学生爬悬崖上学,Guizhou teacher escorts students climbing a cliff to school,中国贵州省的杨少士是一名乡村老师，他出生于1961年，从17岁就开始当老师了。 1987年，当地政府建立了一所学校，让更多的孩子可以接受教育。但是他发现，为了去新学校，学生不得不花一个多小时穿过两公里长的悬崖，再爬到山顶。 杨少士说：我们生活在一个偏远的地区，上学的路充满风险，所以我需要每天指导他们，保证他们的安全。 他已经护送了他的学生们31年。 后来政府把这些村民搬到了城市居住，杨少士的学生再也不需要爬山去上学了。,4,https://mandarinbean.com/guizhou-teacher-escorts-students-climbing-a-cliff-to-school/
售后服务,After-sale Service,A：我的手机才用一个星期，就坏了。我要退货！ B：真抱歉，给您带来不便。但是，如果您要退换货，您必须先给我看看小票和发票，您带了吗？ A：是这两张吗？ B：是的。别担心，我们的产品一般不会出很大的毛病。我们可以帮您修理。 A：不用了。我对这个手机感到很不满意。我要买其他公司的手机。,3,https://mandarinbean.com/after-sale-service/
祝贺,Congratulations,A：你太了不起了。又得了汉语比赛的冠军。 B：哪里哪里,4,https://mandarinbean.com/congratulations-story/
小满,Grain Buds,今天是二十四节气中的第八个节气，也是夏天第二个节气——小满。 这个节气出现在每年的5月18到22中的一天。 小满的意思是夏天成熟的农作物开始变得饱满，但还没有成熟，只是”小满”，还没有”大满”。 这时候，中国大部分地区开始进入夏天，高温天气开始出现，大家要注意天气的变化。 吃苦菜也是这个节气的一种习俗。,3,https://mandarinbean.com/grain-buds/
隐形贫困人口,Invisible poor people,最近，中国的社交媒体上，很多人都自称是“隐形贫困人口”。这个词到底什么意思呢？ “隐形贫困人口”指那些花钱比挣钱多的人。他们的生活讲究质量，在美食、衣服、健身房、按摩以及其他日常支出方面开销很大，银行账户里基本没多少钱。 其实，不仅在中国，“隐形贫困”现象在许多国家都存在，尤其是在年轻人当中。 去新开的餐厅尝鲜，紧跟潮流的时尚衣着，或者奢华假期，哪个方面都不想落后于小伙伴，年轻人们由此累积了数千美元的债务。 网友还根据这个词创造了很多新词。 隐形有钱人口： 指那些声称要破产了，但其实很有钱的人。 隐形单身人口： 指那些看起来很善于谈情，在生活中却一直没有真正恋爱的人。 隐形肥胖人口 指那些看起来很正常，实际上却很胖的人。,4,https://mandarinbean.com/invisible-poor-people/
广州导盲犬改变盲人生活,Guangzhou guide dogs change lives for blind owners,第一个南中国导盲犬训练基地位于广东省，这个基地2015年成立，多拉是“毕业生”之一。 多拉服务的第一个盲人叫钱晓红，她在广州的盲人按摩院工作。多拉进入她的生活以前，只有在家人的帮助下才能出门，但是多拉改变了她的生活，成为了她生活中的一个好伴侣。 导盲犬的训练通常需要至少两年时间，花费超过20万元人民币。每一只狗必须通过三个阶段的测试，如果测试不通过，就会被淘汰。 但是生活中还是有一些麻烦，因为有一些人喜欢摸导盲犬，并且有时候会被公共汽车拒绝服务。我们必须知道，导盲犬不是宠物，它正在工作。,4,https://mandarinbean.com/guangzhou-guide-dogs-change-lives-for-blind-owners/
最安全的旅游城市,The Safest Places to Travel for Chinese Tourists,中国旅游者觉得哪些国家最安全？ 最新的调查显示，在中国旅游是全球最安全的，中国游客也越来越喜欢去安全的地方旅游。 2017“中国游客心目中最安全目的地”的榜单，中国第一，日本第二，新加坡第三。前十名还包括新西兰、冰岛、澳大利亚、瑞士、奥地利、瑞典、阿联酋。 调查发现，中国旅游者越来越重视安全问题，在做旅游计划的时候，都会把安全作为一个很重要的因素。 “中国很安全”也获得了全球其他国家旅游者的普遍认同。 游客们还选出了国内最有安全感的十大城市：上海、北京、杭州、厦门、深圳、拉萨、广州、南京、澳门、成都。 港澳台三个地区中，网友认为澳门最有安全感。 经济收入水平越高、旅游越成熟的城市在游客心目中越安全。,4,https://mandarinbean.com/the-safest-places-to-travel-for-chinese-tourists/
2017中国最幸福城市,Top 10 Happiest Cities in China 2017,“2017中国最具幸福感城市”调查结果出来了，成都、杭州、宁波等城市入选。 这个活动从今年6月份开始，有1395万多人参加了调查。 最具幸福感的十大城市是：成都、杭州、宁波、南京、西安、长春、长沙、台州、铜川、徐州。 这个调查从科学性、指导性和可操作性等多方面进行考察，形成包括教育、医疗、收入、环境、公共服务、安全、未来预期等16个标准。 同时，也用大数据采集的方式对居民收入、生活质量、旅游、工作、环境、安全、交通、教育等进行调查。,4,https://mandarinbean.com/top-10-happiest-cities-in-china-2017/
中国方便面销量下跌背后,Behind the sales decreasing of instant noodles in China,长久以来，容易做价格又便宜的方便面都是中国的最佳即食食品。 不管是学生、旅游者还是加班的人，这都是他们饿了时的第一选择，2013年方便面在中国内地和香港卖出了462亿包。 但是，到2016年，根据世界方便面协会的数据，中国方便面销量已经降到了385亿包。 其他市场方便面销量基本正常。方便面或许能从很多方面反映中国的变化。 BBC总结了几种说法来解释这一现象。 1.生活质量提高：消费者想要更好的食品 2.人口迁移：农民工正在返乡 3.旅游：更多的交通方式，旅游习惯也在改变 4.智能手机与互联网：另一种“即食品” 但是，因为中国的消费总量很大，方便面制造商不会把视线从中国移开。,4,https://mandarinbean.com/behind-the-sales-decreasing-of-instant-noodles-in-china/
母亲节,Mother’s Day,母亲节是一个感谢母亲的节日。每个国家有不同的日期，每年农历四月初二是中国的母亲节。 康乃馨是象征母爱的花，很多人喜欢在这一天送康乃馨给妈妈。中国的“母亲花”是萱草，又叫“忘忧草”，意思是：伟大的母爱；永远爱你，妈妈。 希望我们的妈妈健康快乐！,3,https://mandarinbean.com/mothers-day/
外国人最熟悉的中国词语,The 10 Most Well-known Chinese Words Overseas,最近有一个调查，是关于外国人最熟悉的中国词语。 中国词语的前100个热词中，有关中国传统文化词语的数量最多，超过百分之四十。 英语国家最熟悉的中国词语前10名是：少林、阴阳、元、故宫、你好、武术、气、气功、人民币、麻将。 “支付宝”“饺子”也在前100名中。 调查显示，传统中国的认可度比现代中国更高。 告诉我们，你觉得还有哪些中国词很热？,4,https://mandarinbean.com/the-10-most-well-known-chinese-words-overseas/
立夏,Beginning of Summer,立夏是农历二十四节气中的第七个节气，夏季的第一个节气。 立夏表示春天结束，夏天开始。 立夏的时候，温度明显升高，雷雨增多，农作物旺盛生长。 立夏以后，大家应该多吃清淡的菜和水果，少吃肉。,3,https://mandarinbean.com/beginning-of-summer/
忘了怎么走路,Forget how to walk,两千年以前，有一个燕国人，他没有自信，常常觉得什么都比别人差——别人的衣服更好看，别人的饭菜更好吃，别人站的样子坐的样子更高雅。他看见什么学什么，学习了很多东西，但是一件事都做不好。 他甚至觉得自己走路的样子太丑了，别人都在笑他。 他听说邯郸人走路的样子很美。 邯郸人走路的样子有多美呢？他不知道。这是他的心病，然后他就去邯郸学习走路了！ 到了邯郸，他觉得真有意思。看见小孩走路活泼，他学；看见老人走路高雅，他学；看见女人走路美，他也学。不到半个月，他就忘了自己以前是怎么走路的，钱也用完了，只能爬着回去了。 邯郸学步，意思是只学习别人，没有学到别人好的东西，又忘了自己的优点。这是《庄子》里的故事。,3,https://mandarinbean.com/forget-how-to-walk/
生气1小时 = 熬夜6小时,1 hour of anger = stay up late for 6 hours ?,有研究表明，生气1小时=熬夜6小时，生气的后果，跟你熬夜的后果是一样的，对自己的伤害极大。生气不仅会损伤身体健康，也会损伤精神健康。 但是到了春季，有时候会没有理由地想生气。这可能跟春天的天气有关。那么，春天心情不好，该怎么办呢？ 1.多喝水，多吃蔬菜水果 春天天气比较干燥，会影响人身体的水分，容易让人心情不好，脾气变差。所以多补充水分，对身体和心情都比较好。 2.多做户外运动 可以多做一些户外运动，比如跑步、爬山等，把身体里不好的能量都排掉。看到自然，心情也会好起来。 3.保持睡眠充足 最好的方法就是不要熬夜，睡眠充足，就不那么容易生气了。 总之，生气是拿别人的错误惩罚自己。不要生气啦！,4,https://mandarinbean.com/1-hour-of-anger-stay-up-late-for-6-hours/
情人节,Valentine`s Day,2月14日，情人节，是一个关于爱情的节日。 这是西方国家的传统节日，但是现在已经在各个国家流行起来了。 这一天，恋人们互相送礼物，比如巧克力、花、贺卡等，表达爱意。 中国的年轻人也很喜欢过这个节日，因为看起来非常浪漫。 但是你知道吗？中国也有自己的情人节—七夕节。这是从古代就有的传统节日，只是这和西方的情人节在内容和习俗上都没有太大关系。 祝大家情人节快乐！,4,https://mandarinbean.com/valentines-day/
为青少年提供免费滑雪,Offer free skiing for youths,张家口是2022年冬季奥运会的主办方之一，2017-2018赛季，这里主要的度假村可以为16岁以下的青少年提供免费滑雪。这个项目可以激励更多年轻人参与冬季运动。 中国的目标是到2022年北京和张家口举办冬季奥运会时，有3亿人参加冬季运动。 为了鼓励年轻人参与冬季运动，他们还组织了一次学生培训计划，学习如何在20天内在滑雪场滑雪。很多学生说，这是他们的第一次滑雪经历，也有兴趣在未来更多地了解各种冬季运动。,4,https://mandarinbean.com/offer-free-skiing-for-youths/
谷雨,Grain Rain,谷雨是二十四节气的第六个节气，也是春天的最后一个节气。 谷雨节气的到来意味着寒潮天气基本结束，气温回升加快。天气最主要的特点是多雨，有利于谷物的生长。 主要的习俗有走谷雨、喝谷雨茶、赏花、祭海期望海神保佑等。,4,https://mandarinbean.com/grain-rain/
欧洲第一家中英双语小学,The first Chinese & English school in Europe,今年，欧洲第一家私立中英双语学校——肯辛顿韦德（KensingtonWade）在伦敦开学。 第一批学生是15名3~4岁的小孩，其中有些小孩的父母都是中国人，也有些小孩的父母是其他国家的人。这些家庭的共同点都是喜爱中国文化。 学校现在只有两间教室。一间是英文教室，另一间是中文课教室。中文教室有很多中国元素，并且没有一个英文单词。学生每天的课程安排都会在中英文之间转换。 孩子们还会学习很多中国文化，例如自己做灯笼等等，而且，每到中国的节日，家长也会被邀请到学校，和孩子们一起庆祝。 在美国，这样的中英双语小学已经有两百多家了。 校长说：”当学生们在这里学习八年之后，可以讲一口流利的中文，这是我们的目标。”,4,https://mandarinbean.com/the-first-chinese-english-school-in-europe/
惊蛰,The Waking of Insects,今天是二十四节气中的第三个节气——惊蛰。 当春天第一次打雷的时候，冬眠的动物们被惊醒，所以人们把这一天叫做“惊蛰”。 一般是每年的3月5号或者3月6号。 这个节气标志着天气开始变得暖和，慢慢开始有春雷，雨水也变多了，中国的大部分地区也进入了春耕的季节。 很多地方的习俗是吃梨子。,4,https://mandarinbean.com/the-waking-of-insects/
2017世界互联网大会,World Internet Conference in Wuzhen,12月3日，第四届世界互联网大会在乌镇开始了。 这一次大会，所有人好像都在讲一件事——人工智能。 阿里巴巴的马云表示，未来30年，互联网会“从有到无”，无所不在，没有人能离开网络生活。我们也不应该担心新的技术发展，年轻人的机会会越来越多。 腾讯的马化腾告诉大家，第一，他们今年在美国成立了人工智能实验室。第二，腾讯正在帮助升级一些地方系统，例如广州、合肥等城市，现在都可以用二维码坐地铁。第三，互联网公司应该更多地考虑社会意义，而不是钱。 Google的PichaiSundar也认为人工智能变革会发生在所有公司。只有大家都懂AI技术的时候，新的革命才会到来。 苹果公司的TimCook表示有点担心人像机器一样思考。当然，如果你想体验最好的AI产品和最酷的AR产品，还是买iphone最快。,4,https://mandarinbean.com/world-internet-conference-in-wuzhen/
国内飞机上可以用手机了,China to lift ban on using smartphones In-Flight,大家都知道，在中国坐飞机不允许使用手机，笔记本电脑，平板电脑等电子设备。现在，在国内坐飞机，终于可以打开这些电子设备了！ 其中，东方航空、海南航空等首先制定了相关的规则并且启动相关工作，除了可以打开使用这些电子设备，也能够为旅客提供空中上网服务。 但是这些电子设备必须具有“飞行模式”功能，否则仍然被禁止使用。并且，笔记本电脑和平板电脑等大型电子设备在起飞和降落的关键过程中也不可以使用。,4,https://mandarinbean.com/china-to-lift-ban-on-using-smartphones-in-flight/
独居老人的死亡,The Death of A Senior Woman Living Alone,两个多月以前，南京一位81岁的老人，独自死在家中，最近才被邻居发现。 邻居告诉记者，这位老人自己住在这里已经7年多了。 平时没有亲人和朋友来看她，她也很少和邻居们说话。 警察联系到老人的儿子。儿子在外地生活，现在已经赶回来了。 老人死亡的原因，目前警察正在调查。 警察也希望孩子要经常去看望独自居住生活的父母。工作忙，也应该经常打电话，以免出现这样的事。,4,https://mandarinbean.com/the-death-of-a-senior-woman-living-alone/
出租车商店,Taxi Store,在中国的山西省，这里的出租车很特别，车里有一个便利店。 乘客可以通过扫描二维码购买零食和饮料，包括饼干，坚果，干果和水。他们还可以得到创可贴，晕车药和雨伞。 司机说，这种出租车便利店已经运营一年了，司机每个月还可以从销售商品中得到1000元。,4,https://mandarinbean.com/taxi-store/
上海可以刷手机坐地铁了,Shanghai Metro to Accept Mobile-App Payments,现在，在中国的一些大城市，比如上海，可以不用地铁卡或者公交卡了。 只要你有手机，你就可以坐地铁和公交车。 很多APP，包括支付宝、微信，都可以代替地铁卡使用。 所以，你只需要带上手机，就能方便地外出了。 这也是越来越多的中国人出门只需要带手机的原因。,4,https://mandarinbean.com/shanghai-metro-to-accept-mobile-app-payments/
北京野生动物园游客下车砸熊,Bear hit by man in Beijing Safari Park,11月19日，一男子在北京野生动物园，两次下车拿东西砸熊。 动物园指出，事情发生的地点是北京野生动物园自驾游览区。该男子下车速度很快，使用的物品是胡萝卜。 该男子正常买票进入动物园，进入以前，工作人员也对他进行了口头和文字提醒。动物园规定，自驾区内允许“开天窗”，但不允许下车，也不鼓励游客喂食。 动物园呼吁，希望游客朋友们按照要求安全游玩。,4,https://mandarinbean.com/bear-hit-by-man-in-beijing-safari-park/
世界地球日,Earth Day,每年的4月22日是世界地球日。这是一个为世界环境保护而设立的节日，希望提高人们对于环境问题的意识，并动员大家参与到环保运动中，通过绿色低碳生活，改善地球的整体环境。 地球日是1970年发起的，现在，全球已经有193个国家，每年超过10亿人参与，变成了世界上最大的民间环保节日。 我们只有一个地球，让我们一起保护环境，保护我们的生活！,3,https://mandarinbean.com/earth-day/
缘分,Predestination,成都的叶先生和薛女士已经结婚五年了。最近，他们惊喜地发现，他们18年前就有合影了。原来，2000年的时候，两个人只有十多岁，还不认识对方。 那一年，叶先生第一次去青岛旅游，薛女士也和生病的妈妈去青岛旅游。两个人同时在青岛很有名的广场上拍照，妻子的照片无意中拍下了丈夫的身影。 十一年以后，他们才在成都认识并且开始谈恋爱，后来结婚生子。 他们决定等孩子长大一些，一家人一起再去一次青岛。,3,https://mandarinbean.com/predestination/
小年,Minor Chinese New Year,今天是小年。 每年的农历12月23或者24日这一天，是祭祀灶王爷的日子，称为“过小年”。人们会做很多好吃的，希望新的一年平平安安。 这一天，人们还会打扫卫生，洗浴剪发，贴窗花等。 很多地方的人把这一天当做一年工作的结束。这一天之后，主要的事情就是准备过春节的东西了。 祝你小年快乐！,3,https://mandarinbean.com/minor-chinese-new-year/
小寒开始了,Minor Cold Starts,中国有24个节气。每年1月5日-7日，是第23个节气，小寒。今年，小寒从1月5日开始。 小寒开始，一年中最冷的时候也开始了。小寒是气温最低的节气。所以，最近很多地方都下雪了，非常冷。大家要多穿衣服，喝热水，不要感冒。,3,https://mandarinbean.com/minor-cold-starts/
让鲜花代替语言,Say it with flowers,一位先生走进一个商店。商店的广告上写着:“让鲜花代替您的语言。” “我要一朵玫瑰。”他对卖花的人说。 “只要一朵?”卖花的人问。 “对，一朵。”那位先生说:“我说话不太多。”,3,https://mandarinbean.com/say-it-with-flowers/
啤酒是酒吗？,Is beer liquor?,警察：喝酒了？ 司机：没有！ 警察：为什么有酒味？ 司机：喝了杯啤酒。 警察：啤酒也是酒。 司机：请问蜗牛是牛吗？ 警察：不是。 司机：请问酱油是油吗？ 警察：不是。 司机：姑娘是娘吗？ 警察：不是。 司机：啤酒是酒吗？ 警察：不是。 司机：那我喝的不是酒，可以走了。 警察：……,3,https://mandarinbean.com/is-beer-liquor/
努力很重要,Effort Matters,唐朝大诗人李白小时候不喜欢学习，常常不去上课，到街上玩。 一天，李白又没有去上学，在街上东看看、西看看，温暖的阳光、快乐的小鸟、美丽的花草，天气太好了！“这么好的天气，如果一天都在房间里学习多没意思！” 在一个小房子门口，坐着一个老婆婆，正在磨非常粗的铁棒。李白走过去，“老婆婆，您在做什么？”“我要把这个铁棒磨成一根针。”老婆婆回答李白。“针？”李白又问：“是做衣服的针吗？”“当然！” “可是，铁棒这么粗，什么时候可以呢？” 老婆婆问李白：“水滴可以穿透石头，铁棒为什么不能呢？只要我比别人努力，就会成功。 老婆婆的话，让李白很不好意思，回去以后，再也没有不去学校，学习也特别努力，成了非常有名的大诗人。 “只要功夫深，铁杵磨成针。”千年过去，中国人还是非常喜爱这句话。,3,https://mandarinbean.com/effort-matters/
太热还是太冷,Heat or Cold,这个冬天，北半球的人们在寒冷的天气中发抖，南半球的人们却迎来了79年以来的最高气温，47.3度。 中国很多地方都冷得下雪了。美国也因为大雪，很多飞机都停飞了。 澳大利亚却特别热，由于上午10点，气温已经超过40度，连板球比赛都暂停了。 你的城市天气怎么样？,3,https://mandarinbean.com/heat-or-cold/
不聪明的选择,the unwise choice,春秋的时候，有一个卖珠宝的商人。 他用很贵的材料，做成很多漂亮的小盒子，使盒子有香味，然后把珠宝放在盒子里面。 有一次他去卖珠宝。有一个人，看见珠宝盒子特别漂亮，问了多少钱以后，就买了一个。这个人打开盒子，把里面的珠宝拿出来，还给珠宝商人，带走了盒子。 现在人们说“买椟还珠”，意思是有的人只觉得外表重要而不看内容，不要重要的东西而选择不重要的东西，这不聪明。,3,https://mandarinbean.com/the-unwise-choice/
聪明地学习,Learning wisely,在《论语》中，孔子对他的学生说，我教你们一个做事情的方法，你们应该聪明地想到别的方法，如果不能，我不会再教你们了。 大家就把孔子的话变成了“举一反三”这个成语，意思是说，学东西，应该聪明地用到很多别的事情上。,3,https://mandarinbean.com/learning-wisely/
春分,The Spring Equinox,今天是二十四节气中的春分。这一天，世界各地的日出和日落时间都是6点，白天和黑夜各一半。春分这一天，中国有很多习俗。 1.放风筝，并在风筝上写祝福，希望天上的神能看到。 2.戴花喝酒。 3.吃春菜，喝春酒。 这段时间天气温度比较低，也比较冷，会出现“倒春寒”。大家要注意健康问题。,3,https://mandarinbean.com/the-spring-equinox/
杯子里的蛇,A snake in the drinking cup,乐广有一个好朋友，很长时间不来看乐广。乐广问他为什么，朋友回答：“以前在你家，你请我喝酒，喝酒的时候，我看见杯里边有一条蛇，心里很害怕，喝了以后，就生了重病。” 乐广家的墙上有弓，弓上画着一条蛇。乐广猜杯中的蛇就是弓的影子。他在一样的地方又请那位朋友喝酒，对朋友说：“杯中是否又看见了什么东西？”朋友回答：“我看见的跟上次一样。”乐广就告诉他为什么，客人听了心情好了，重病也好了。 现在人们用“杯弓蛇影”说一些人因为一点儿事情就怀疑，这是不对的。,3,https://mandarinbean.com/a-snake-in-the-drinking-cup/
等兔子,Waiting for the hare,战国时候的一个农民，他的田中有一棵树。 一天，他看见一只跑得很快的兔子。兔子撞到了树上，死了。所以，农民就每天在树边等，等啊等，希望能再等到一只兔子。 当然不可能等到第二只兔子！他被大家笑话。 “守株待兔”意思是不努力就想成功，也是说总是用一个方法，不想新的方法。 这是《韩非子》里的故事。,3,https://mandarinbean.com/waiting-for-the-hare/
88岁老人卖房旅游,88-year-old lady opts to travel the world,杭州有一位老奶奶已经88岁了，和一般的中国老人不一样，她卖了自己的房子，去全世界旅游。她从2009年开始出国旅游，在美国、瑞士坐直升飞机上雪山，在新西兰的冰河漂流探险……10年时间，她已经去了十多个国家。今年，她准备去日本。,3,https://mandarinbean.com/88-year-old-lady-opts-to-travel-the-world/
清明节,Qingming Festival,每年的4月5号前后是清明节。这是中国的传统节日，也是一个重要的节气，已经有两千五百多年的历史了。现在清明节会有三天的公共假期。到了清明，气温变暖，降雨增多。这个节日，中国人的主要习俗是吃寒食；扫墓，纪念死去的亲人；做户外运动，比如放风筝、春游等。,4,https://mandarinbean.com/qingming-festival/
过期药品免费回收,Free Recycling of Outdated Drugs in China,我们都知道，过期的药是很危险的，并且很容易污染环境，但是应该怎么处理它们呢？现在，我们有机会用手机来“回收”了。 从3月开始，中国的17个重点城市的消费者可以通过手机淘宝或者支付宝“扫一扫”，知道家庭药品的具体信息，然后线上填写地址信息，预约快递员上门，免费回收过期药品。 这些回收的家庭过期药品会被专业打包处理。希望一直有这种环保又方便的活动。,4,https://mandarinbean.com/free-recycling-of-outdated-drugs-in-china/
